id,timestamp,score
ejkqiy,1578081358,5
ejkqmm,1578081369,1
ejkr3n,1578081426,1
ejkrh5,1578081470,1
ejkrn2,1578081488,3
ejkrv6,1578081515,3
ejks4b,1578081548,0
ejksa1,1578081565,5
ejksc8,1578081571,9
ejksuh,1578081631,2
ejktao,1578081681,1
ejkv2f,1578081870,1
ejkv2p,1578081871,18
ejkv2w,1578081872,1
ejkver,1578081909,6
ejkvvj,1578081961,55
ejkwkg,1578082045,0
ejkwli,1578082049,1
ejkwtm,1578082077,1
ejkx6z,1578082121,2
ejkxcb,1578082139,7
ejkzby,1578082366,1
ejkzeg,1578082374,4
ejkzet,1578082375,1
ejkzf2,1578082376,1
ejkzfz,1578082379,0
ejkzr8,1578082412,1
ejkzu5,1578082420,0
ejl04y,1578082454,1
ejl05u,1578082458,0
ejl0al,1578082474,0
ejl0ke,1578082510,88
ejl27l,1578082693,0
ejl2ae,1578082700,1
ejl2i8,1578082726,1
ejl44z,1578082913,338
ejl53v,1578083025,0
ejl5s0,1578083099,132
ejl5tr,1578083105,1
ejl67r,1578083152,1
ejl7kk,1578083307,6
ejl7xi,1578083347,6
ejl88g,1578083379,6
ejl8oz,1578083432,7
ejl9ci,1578083513,6
ejla2y,1578083595,4
ejlan1,1578083660,4
ejlbhy,1578083759,2
ejlbj0,1578083762,1
ejlc54,1578083833,5
ejlcqq,1578083898,2
ejlcry,1578083903,3
ejlda7,1578083962,0
ejldk5,1578083990,1
ejlfk7,1578084222,1
ejlfll,1578084227,24
ejlfmz,1578084231,1
ejlgp9,1578084353,4
ejli16,1578084500,0
ejli3b,1578084507,3
ejliah,1578084529,0
ejlii3,1578084554,1
ejliwl,1578084603,1
ejljbk,1578084654,5376
ejljda,1578084659,1
ejljja,1578084676,2
ejljna,1578084690,1
ejljzy,1578084732,73
ejlk4q,1578084747,4
ejlkcd,1578084774,35
ejlkst,1578084830,5
ejll4n,1578084871,4
ejll9b,1578084889,0
ejllka,1578084924,2
ejllq2,1578084939,0
ejlmng,1578085053,0
ejlnf9,1578085143,1
ejlos3,1578085298,0
ejlouk,1578085307,3
ejlows,1578085316,1
ejloz9,1578085324,2
ejlq5s,1578085457,0
ejlrpy,1578085630,0
ejlrro,1578085635,3
ejlryp,1578085656,1
ejlsdq,1578085709,1
ejlsgi,1578085717,1
ejlss1,1578085754,7
ejltyh,1578085880,7
ejlu9g,1578085920,1
ejlu9q,1578085921,3161
ejlw1l,1578086132,1
ejlw3r,1578086141,22
ejlwpt,1578086210,1
ejlwqk,1578086212,45
ejlx5y,1578086259,15
ejly85,1578086382,0
ejlzw7,1578086585,0
ejlzxr,1578086590,6
ejm027,1578086601,3
ejm04k,1578086609,1
ejm0h1,1578086653,1
ejm0sf,1578086689,1
ejm14x,1578086738,1
ejm1ai,1578086754,7
ejm1bt,1578086757,1
ejm1nm,1578086793,2
ejm1vf,1578086820,15
ejm26n,1578086859,1
ejm2d8,1578086883,4
ejm2vf,1578086943,1
ejm2vu,1578086943,1
ejm36w,1578086980,1
ejm3c2,1578086999,3
ejm3sx,1578087057,892
ejm454,1578087099,1323
ejm46n,1578087103,1
ejm4r4,1578087165,1
ejm4t3,1578087172,1
ejm5bj,1578087235,1
ejm5m5,1578087269,1
ejm62t,1578087323,0
ejm72k,1578087438,4026
ejm81j,1578087545,1
ejm9ou,1578087732,2
ejm9xc,1578087757,1
ejmadn,1578087811,4
ejmajx,1578087829,230
ejmbma,1578087956,0
ejmbwk,1578087987,1
ejmd20,1578088114,1
ejmd22,1578088115,3
ejmek6,1578088296,0
ejmesf,1578088326,1
ejmff4,1578088401,1
ejmfo4,1578088434,3
ejmg7z,1578088502,17
ejmggo,1578088530,1
ejmgox,1578088559,1
ejmgyl,1578088595,1
ejmh3h,1578088611,1
ejmhhy,1578088657,0
ejmhju,1578088664,1
ejmhmr,1578088677,3
ejmi0m,1578088722,1
ejmi41,1578088737,0
ejmi63,1578088744,1
ejmink,1578088802,3
ejmiqq,1578088813,0
ejmiu9,1578088824,1
ejmjbr,1578088884,1
ejmjql,1578088934,0
ejmjv7,1578088947,0
ejmjzf,1578088960,3
ejmkso,1578089055,5
ejmlyr,1578089185,5
ejmm9n,1578089219,0
ejmmd9,1578089231,1
ejmng9,1578089358,14
ejmogt,1578089475,3
ejmozd,1578089535,26
ejmqaw,1578089693,1
ejmqr6,1578089751,0
ejmqur,1578089765,7
ejmr7i,1578089805,1
ejms2o,1578089907,0
ejms6m,1578089922,17
ejmse4,1578089946,2
ejmsgq,1578089957,1
ejmshf,1578089959,7
ejmtaz,1578090064,13
ejmtlt,1578090094,0
ejmuad,1578090178,1
ejmuej,1578090195,0
ejmuf2,1578090197,1
ejmul6,1578090217,1273
ejmuxv,1578090259,1
ejmv04,1578090266,1
ejmv9l,1578090299,5
ejmvou,1578090351,1
ejmwis,1578090452,1
ejmxe3,1578090566,3
ejmxei,1578090567,4
ejmxra,1578090606,6
ejmyi3,1578090693,13
ejmytv,1578090733,3
ejmzzj,1578090872,0
ejn01s,1578090881,1
ejn076,1578090901,5
ejn0hp,1578090937,0
ejn1pq,1578091077,0
ejn2uh,1578091209,0
ejn305,1578091228,171
ejn3lx,1578091297,13
ejn3zy,1578091343,1
ejn45t,1578091364,4
ejn4f2,1578091398,1
ejn513,1578091466,1
ejn68k,1578091609,1
ejn6du,1578091627,293
ejn73n,1578091708,12210
ejn7t1,1578091793,3
ejn7wp,1578091805,20
ejn9jk,1578092005,1
ejnae9,1578092118,1
ejnbj2,1578092260,2
ejncal,1578092357,2
ejncc9,1578092362,2
ejnd2k,1578092449,27
ejnf4e,1578092699,3
ejnfbj,1578092727,13
ejnffx,1578092741,2
ejnfl5,1578092756,95
ejng1v,1578092812,0
ejnga2,1578092841,892
